date,132030,069500,232080,143850,195930,238720,192090,148070,136340,182490,130680,114800,138230,139660,130730
20130212,12715,23311,,16105,,,,96235,87220,,9990,7625,11009,10670,90295
20130213,12740,23774,,16235,,,,95901,87156,,10115,7475,10959,10730,90295
20130214,12680,23851,,16235,,,,95910,87216,,10095,7450,10936,10750,90321
20130215,12590,23801,,16220,,,,95969,87250,,10100,7460,10872,10815,90330
20130218,12475,23792,,16235,,,,96052,87271,,9950,7465,10918,10755,90335
20130219,12460,23860,,16170,,,,96180,87297,,9910,7445,10904,10785,90344
20130220,12385,24373,,16350,,,,96171,87305,,10045,7275,10891,10810,90348
20130221,12075,24260,,16075,,,,99384,87373,,9765,7315,10959,10735,90371
20130222,12245,24296,,16115,,,,96358,87377,,9645,7300,10954,10740,90384
20130225,12230,24202,,16180,,,,96528,87394,,9620,7325,10968,10720,90389
20130226,12320,24094,,15925,,,,96688,87462,,9580,7365,10977,10725,90402
20130227,12445,24116,,15960,,,,97022,87509,,9595,7360,10941,10760,90424
20130228,12595,24355,,16245,,,,96990,87518,,9690,7285,10932,10785,90447
20130304,12210,24143,,16100,,,,96954,87530,,9450,7350,11036,10680,90442
20130305,12205,24215,,16310,,,,97018,87543,,9355,7325,10968,10740,90460
20130306,12210,24202,,16425,,,,96972,87552,,9400,7330,10936,10780,90460
20130307,12245,24013,,16470,,,,96674,87530,,9405,7395,10977,10740,90487
20130308,12205,23999,,16520,,,,96642,87547,,9450,7395,11009,10715,90478
20130311,12235,23968,,16605,,,,96606,87467,,9490,7405,11055,10675,90483
20130312,12215,23765,,16655,,,,96926,87573,,9490,7470,11045,10670,90510
20130313,12300,23855,,16620,,,,96935,87615,,9570,7445,11082,10655,90510
20130314,12275,23932,,16655,,,,96871,87607,,9540,7435,11191,10540,90537
20130315,12320,23693,,16745,,,,97141,87632,,9615,7515,11200,10525,90537
20130318,12345,23486,,16440,,,,97361,87696,,9595,7580,11250,10495,90532
20130319,12395,23572,,16660,,,,97411,87705,,9670,7550,11209,10525,90550
20130320,12435,23369,,16520,,,,97274,87696,,9525,7625,11269,10470,90559
20130321,12395,23212,,16675,,,,97347,87722,,9570,7675,11264,10475,90568
20130322,12445,23162,,16570,,,,97411,87722,,9510,7695,11287,10455,90586
20130325,12410,23558,,16725,,,,97452,87722,,9695,7555,11200,10530,90581
20130326,12380,23617,,16675,,,,97425,87756,,9740,7545,11146,10590,90577
20130327,12355,23783,,16750,,,,97521,87726,,9850,7480,11205,10535,90581
20130328,12420,23810,,16645,,,,98226,87939,,9945,7480,11232,10505,90622
20130329,12385,23905,,16840,,,,98139,87845,,10005,7435,11214,10530,90667
20130401,12350,23837,,16800,,,,97956,87956,,9930,7465,11246,10510,90649
20130402,12350,23635,,16750,,,,98016,87973,,9800,7535,11273,10480,90680
20130403,12120,23581,,16850,,,,98112,87964,,9925,7555,11282,10465,90675
20130404,11990,23279,,16635,,,,98203,88011,,9720,7660,11346,10435,90702
20130405,11985,22915,,16710,,,,98327,88075,,9595,7785,11424,10360,90720
20130408,12155,22933,,16680,,,,98304,88066,,9570,7770,11519,10285,90729
20130409,12160,22910,,16820,,,,98203,88041,,9640,7785,11510,10290,90734
20130410,12245,23059,,16835,,,,98189,88049,,9620,7730,11456,10330,90743
20130411,12065,23261,,17065,,,,97315,87722,,9720,7660,11383,10380,90720
20130412,12070,22816,,17095,,,,96995,87696,,9565,7820,11387,10380,90734
20130415,11205,22865,,16995,,,,97150,87764,,9140,7790,11292,10465,90702
20130416,10530,22807,,16735,,,,97649,87837,,9005,7810,11241,10515,90702
20130417,10615,22807,,16890,,,,97782,87837,,9115,7820,11269,10495,90716
20130418,10565,22501,,16675,,,,97915,87879,,8925,7925,11328,10440,90738
20130419,10885,22577,,16620,,,,97919,87883,,9050,7890,11260,10500,90743
20130422,10965,22775,,16730,,,,97919,87896,,9115,7825,11296,10475,90734
20130423,11015,22712,,16760,,,,97988,87913,,9085,7855,11310,10470,90734
20130424,11050,22888,,16995,,,,97988,87900,,9190,7780,11273,10490,90738
20130425,11190,23014,,16995,,,,98244,87973,,9420,7740,11214,10555,90761
20130426,11400,22982,,16965,,,,98505,88032,,9540,7750,11219,10560,90774
20130429,11325,22914,,16990,,,,98547,88070,,9500,7775,11164,10600,90792
20130430,11330,23209,,17125,,,,98638,88100,,9645,7670,11109,10660,90819
20130502,11230,23082,,17030,,,,99027,88185,,9340,7725,11105,10665,90855
20130503,11400,23182,,17110,,,,99004,88185,,9585,7690,11077,10700,90864
20130506,11405,23100,,17300,,,,98501,88053,,9875,7710,11050,10745,90801
20130507,11305,23059,,17360,,,,98647,88062,,9775,7725,11018,10750,90832
20130508,11205,23037,,17455,,,,98341,88015,,9810,7740,10968,10810,90837
20130509,11375,23368,,17545,,,,98382,88049,,9870,7610,11000,10780,90895
20130510,11300,22892,,17550,,,,98144,88045,,9840,7795,11168,10610,90891
20130513,11085,22964,,17510,,,,98080,88019,,9790,7770,11228,10570,90904
20130514,11135,23236,,17570,,,,98139,88036,,9800,7675,11173,10615,90913
20130515,10995,23241,,17770,,,,97993,88070,,9675,7675,11255,10550,90940
20130516,10790,23445,,17835,,,,98112,88104,,9640,7595,11264,10525,90940
20130520,10390,23445,,17940,,,,97864,88019,,9605,7605,11278,10530,90953
20130521,10785,23431,,17905,,,,97828,88070,,9915,7610,11214,10585,90949
20130522,10655,23572,,17980,,,,97805,88011,,9810,7565,11228,10560,90953
20130523,10615,23254,,17735,,,,97791,88062,,9575,7670,11387,10420,90962
20130524,10760,23291,,17840,,,,97768,88096,,9620,7655,11378,10430,90980
20130527,10750,23400,,17850,,,,97860,88075,,9585,7625,11333,10470,90985
20130528,10725,23486,,17865,,,,97777,88028,,9555,7595,11374,10435,90985
20130529,10670,23667,,17855,,,,97018,87858,,9655,7535,11437,10380,90971
20130530,10810,23685,,17805,,,,97082,87900,,9545,7535,11374,10435,90998
20130531,10930,23703,,17800,,,,96679,87845,,9580,7515,11392,10410,91003
20130603,10800,23617,,17565,,,,96642,87879,,9395,7550,11378,10430,91007
20130604,10855,23581,,17670,,,,96670,87939,,9500,7575,11319,10485,91249
20130605,10860,23259,,17520,,,,96377,87861,,9555,7670,11264,10555,91030
20130607,10935,22765,,17525,,,,96606,87930,,9685,7850,11269,10525,91070
20130610,10675,22878,,17735,,,,96290,87917,,9800,7810,11383,10430,90631
20130611,10670,22715,,17745,,,,96317,87934,,9740,7865,11451,10360,91092
20130612,10625,22524,,17625,,,,95539,87822,,9710,7930,11451,10370,91079
20130613,10725,22216,,17375,,,,95740,87882,,9735,8040,11451,10365,91097
20130614,10695,22234,,17665,,,,96175,87939,,9845,8060,11369,10445,91110
20130617,10710,22216,,17550,,,,95919,87939,,9910,8055,11387,10445,91119
20130618,10670,22393,,17700,,,,96203,87956,,9900,8000,11419,10410,91115
20130619,10560,22284,,17820,,,,96281,88003,,10000,8025,11405,10405,91142
20130620,10340,21749,,17580,,,,94866,87627,,9840,8235,11569,10285,91106
20130621,10025,21418,,17270,,,,93841,87614,,9725,8360,11661,10200,91097
20130624,9875,21214,,17205,,,,92861,87537,,9500,8445,11720,10140,91101
20130625,9850,21060,,16990,,,,93507,87610,,9625,8480,11688,10125,91110
20130626,9630,20996,,17020,,,,94010,87610,,9590,8515,11638,10205,91097
20130627,9580,21635,,17325,,,,94633,87701,,9740,8265,11588,10245,91137
20130628,9340,21921,,17465,,,,94761,87753,,9910,8155,11528,10310,91128
20130701,9595,21903,,17320,,,,94202,87623,,9840,8165,11428,10400,91168
20130702,9725,21885,,17450,,,,94591,87675,,9960,8165,11446,10390,91213
20130703,9580,21486,,17380,,,,94436,87640,,10330,8325,11542,10290,91200
20130704,9660,21622,,17470,,,,94418,87679,,10295,8260,11492,10340,91204
20130705,9600,21558,,17640,,,,94088,87683,,10265,8290,11542,10320,91213
20130708,9420,21350,,17710,,,,93424,87584,,10505,8375,11624,10225,91231
20130709,9710,21531,,17820,,,,93694,87640,,10490,8300,11515,10320,91263
20130710,9610,21368,,17840,,,,94170,87800,,10495,8365,11469,10365,91263
20130711,9975,22112,,18035,,,,94985,87882,,10805,8070,11333,10490,91285
20130712,9880,21976,,18100,,,,95155,87882,,10595,8125,11351,10475,91321
20130715,9945,22030,,18130,,,,94807,87848,,10750,8105,11328,10505,91294
20130716,9895,21939,,18195,,,,94733,87908,,10700,8140,11287,10535,91307
20130717,9945,22152,,18150,,,,94601,87874,,10730,8055,11310,10515,91325
20130718,9840,21985,,18160,,,,94907,87977,,10795,8120,11364,10460,91321
20130719,9955,21962,,18200,,,,95058,87960,,10980,8135,11328,10515,91343
20130722,10155,22030,,18310,,,,95017,87999,,11010,8100,11296,10545,91330
20130723,10250,22338,,18365,,,,95072,87973,,10835,7995,11282,10550,91366
20130724,10305,22425,,18270,,,,94903,87969,,10860,7960,11237,10590,91352
20130725,10190,22425,,18195,,,,94312,87921,,10685,7960,11269,10560,91339
20130726,10295,22465,,18320,,,,94266,87895,,10690,7945,11219,10620,91334
20130729,10220,22393,,18245,,,,94605,88021,,10620,7985,11205,10615,91348
20130730,10220,22552,,18285,,,,94770,88012,,10645,7915,11237,10600,91343
20130731,10260,22497,,18265,,,,94436,87943,,10515,7935,11328,10515,91375
20130801,10150,22520,,18330,,,,94436,88012,,10765,7925,11333,10510,91388
20130802,9940,22629,,18475,,,,93969,87969,,11010,7890,11346,10490,91393
20130805,10120,22506,,18490,,,,94353,88081,,10895,7935,11250,10600,91419
20130806,9930,22293,,18440,,,,94427,88081,,10810,8010,11260,10595,91442
20130807,9840,21975,,18370,,,,93937,88064,,10690,8135,11296,10570,91442
20130808,9980,22025,,18320,,,,93996,88124,,10680,8115,11241,10600,91446
20130809,10085,22034,,18365,,,,93932,88142,,10550,8110,11228,10610,91464
20130812,10245,22075,,18310,,,,94289,88220,,10810,8095,11246,10610,91469
20130813,10285,22393,,18260,,,,94212,88211,,10810,7970,11264,10585,91473
20130814,10170,22552,,18300,,,,93552,88181,,10865,7920,11296,10570,91464
20130816,10500,22497,,18000,,,,93273,88150,,10995,7930,11241,10615,91496
20130819,10640,22506,,17900,,,,93044,88155,,10995,7935,11264,10595,91505
20130820,10470,22170,,17860,,,,93584,88181,,10845,8055,11319,10535,91509
20130821,10530,21907,,17955,,,,93630,88228,,10740,8150,11282,10570,91518
20130822,10500,21730,,17740,,,,92916,88137,,10650,8230,11337,10520,91505
20130823,10580,21989,,18010,,,,93287,88194,,10745,8130,11278,10585,91505
20130826,10765,22229,,18100,,,,93676,88297,,10950,8050,11237,10615,91509
20130827,10765,22198,,17925,,,,93763,88297,,10885,8065,11273,10585,91518
20130828,10995,22257,,17755,,,,94001,88341,,11470,8040,11255,10565,91505
20130829,10815,22593,,17720,,,,94358,88384,,11225,7915,11196,10660,91554
20130830,10850,22770,,17770,,,,94642,88418,,11045,7860,11200,10670,91576
20130902,10770,22742,,17860,,,,94299,88393,,10885,7855,11114,10755,91518
20130903,10730,22838,,17920,,,,94143,88362,,10950,7825,11082,10765,91558
20130904,10825,22820,,17820,,,,93996,88323,,11100,7825,11064,10780,91567
20130905,10665,23078,,17965,,,,93516,88207,,11005,7735,11082,10785,91581
20130906,10580,23146,,17940,,,,93227,88185,,11115,7720,11041,10835,91590
20130909,10675,23351,,17975,,,,94134,88293,,11245,7650,10977,10885,91621
20130910,10605,23619,,18185,,,,94193,88323,,11065,7570,10954,10915,91621
20130911,10515,23696,,18290,,,,94445,88315,,10900,7540,10986,10890,91617
20130912,10470,23723,,18360,,,,94514,88393,,10775,7535,10941,10920,91648
20130913,10115,23596,,18350,,,,94491,88384,,11070,7575,10982,10910,91652
20130916,10245,23859,,18570,,,,95068,88509,,10990,7490,10922,10950,91693
20130917,10120,23737,,18400,,,,95232,88583,,10895,7535,10945,10940,91778
20130923,10200,23787,,18580,,,,95818,88674,,10830,7525,10845,11030,91729
20130924,10235,23769,,18450,,,,95873,88643,,10710,7520,10827,11060,91715
20130925,10205,23623,,18445,,,,95937,88622,,10700,7575,10877,10995,91688
20130926,10260,23850,,18380,,,,95516,88626,,10630,7505,10850,11040,91742
20130927,10230,23877,,18435,,,,95663,88574,,10600,7500,10836,11055,91733
20130930,10335,23678,,18295,,,,95837,88656,,10520,7565,10854,11055,91809
20131001,10250,23709,,18285,,,,95704,88622,,10535,7555,10836,11050,91787
20131002,9980,23714,,18385,,,,95869,88665,,10525,7550,10840,11045,91796
20131004,10155,23678,,18245,,,,95869,88665,,10685,7560,10804,11095,91787
20131007,10130,23678,,18275,,,,95814,88669,,10680,7575,10804,11085,91791
20131008,10225,23823,,18160,,,,95708,88682,,10685,7530,10827,11070,91832
20131010,10085,23755,,18005,,,,95274,88686,,10540,7555,10836,11065,91841
20131011,9970,24164,,18445,,,,95274,88652,,10645,7420,10818,11095,91832
20131014,9815,24132,,18445,,,,95081,88643,,10570,7425,10818,11100,91841
20131015,9800,24327,,18585,,,,95118,88639,,10625,7365,10763,11135,91886
20131016,9885,24345,,18600,,,,95264,88570,,10535,7360,10754,11150,91868
20131017,9845,24472,,18650,,,,95521,88704,,10630,7330,10736,11170,91899
20131018,10135,24568,,18910,,,,95846,88769,,10495,7295,10699,11210,91895
20131021,10160,24595,,19010,,,,95809,88725,,10475,7295,10717,11200,91895
20131022,10140,24595,,18960,,,,95827,88730,,10360,7290,10690,11220,91926
20131023,10305,24322,,19135,,,,96532,88859,,10215,7380,10658,11255,91926
20131024,10300,24400,,19040,,,,96267,88885,,10140,7360,10699,11230,91930
20131025,10340,24218,,19115,,,,96423,88872,,10155,7415,10717,11200,91926
20131028,10410,24427,,19260,,,,96130,88872,,10170,7345,10708,11215,91962
20131029,10435,24518,,19190,,,,96239,88855,,10265,7325,10708,11215,91926
20131030,10360,24613,,19285,,,,96505,88877,,10175,7295,10695,11220,91944
20131031,10430,24245,,19140,,,,96271,88859,,10045,7405,10690,11225,91966
20131101,10225,24309,,19200,,,,96120,88842,,10070,7385,10704,11225,91984
20131104,10130,24123,,19215,,,,95676,88769,,9880,7445,10717,11210,92007
20131105,10125,23986,,19300,,,,95640,88803,,9875,7495,10713,11220,91998
20131106,10130,24005,,19225,,,,95534,88773,,9805,7490,10708,11225,91989
20131107,10160,23823,,19250,,,,95594,88782,,9895,7545,10708,11225,92007
20131108,10110,23650,,19110,,,,95672,88799,,9825,7605,10745,11200,92007
20131111,9915,23637,,19255,,,,95118,88661,,9895,7610,10808,11120,92033
20131112,9860,23800,,19375,,,,94788,88661,,9890,7555,10813,11120,92016
20131113,9790,23360,,19310,,,,95095,88695,,9700,7700,10813,11110,92011
20131114,9925,23478,,19535,,,,95319,88747,,9785,7670,10777,11160,92047
20131115,9945,23950,,19580,,,,95196,88751,,9835,7510,10726,11200,92128
20131118,9940,24000,,19690,,,,95219,88756,,9790,7495,10672,11280,92060
20131119,9820,24277,,19540,,,,95031,88795,,9700,7405,10644,11300,91984
20131120,9830,24100,,19530,,,,94820,88777,,9780,7465,10663,11280,92069
20131121,9625,23732,,19495,,,,94591,88721,,9980,7580,10736,11225,92092
20131122,9595,23896,,19615,,,,94756,88721,,9890,7525,10690,11240,92096
20131125,9570,24082,,19785,,,,94976,88773,,9850,7460,10713,11220,92105
20131126,9625,24173,,19740,,,,94930,88760,,9820,7445,10690,11250,92105
20131127,9575,24263,,19735,,,,95049,88782,,9800,7420,10695,11260,92123
20131128,9565,24454,,19745,,,,94912,88799,,9970,7355,10704,11255,92137
20131129,9590,24463,,19800,,,,94697,88725,,9630,7365,10681,11275,92154
20131202,9625,24277,,19750,,,,94331,88691,,9665,7410,10667,11300,92145
20131203,9425,23996,,19705,,,,94445,88691,,9750,7500,10695,11250,92141
20131204,9440,23719,,19615,,,,94363,88695,,10090,7595,10690,11270,92145
20131205,9545,23673,,19640,,,,94280,88730,,10110,7615,10685,11260,92168
20131206,9470,23673,,19565,,,,94353,88739,,10105,7615,10672,11300,92204
20131209,9490,23900,,19770,,,,94756,88791,,10130,7535,10622,11355,92199
20131210,9550,23841,,19825,,,,94843,88853,,10105,7565,10608,11360,92199
20131211,9695,23582,,19790,,,,94587,88835,,10210,7645,10617,11355,92208
20131212,9675,23578,,19535,,,,94582,88800,,10080,7685,10594,11365,92222
20131213,9480,23392,,19455,,,,94797,88888,,10070,7710,10608,11355,92217
20131216,9545,23401,,19335,,,,95095,88984,,9985,7710,10613,11370,92226
20131217,9590,23501,,19570,,,,95310,89099,,10090,7670,10599,11365,92235
20131218,9540,23637,,19510,,,,95310,89085,,10080,7625,10603,11370,92244
20131219,9445,23610,,19850,,,,95177,89085,,10115,7645,10681,11275,92244
20131220,9235,23673,,19835,,,,95200,89081,,10210,7610,10708,11260,92244
20131223,9280,23909,,20040,,,,95434,89116,,10235,7540,10704,11290,92262
20131224,9215,23968,,20060,,,,95356,89125,,10190,7525,10681,11290,92262
20131226,9260,23932,,20230,,,,95507,89134,,10275,7540,10685,11305,92275
20131227,9330,24118,,20200,,,,95814,89217,,10285,7475,10638,11380,92331
20131230,9340,24209,,20210,,,,95695,89252,,10380,7460,10647,11340,92331
20140102,9430,23528,,20145,,,,95264,89143,,10200,7670,10576,11405,92354
20140103,9490,23301,,20030,,,,94665,89116,,9895,7755,10638,11355,92381
20140106,9535,23369,,20090,,,,95040,89173,,9775,7735,10747,11250,92400
20140107,9570,23437,,20055,,,,95150,89235,,9735,7715,10781,11220,92395
20140108,9490,23437,,20165,,,,95251,89279,,9740,7715,10728,11250,92391
20140109,9450,23314,,20200,,,,94907,89208,,9635,7760,10709,11280,92418
20140110,9550,23124,,20200,,,,95196,89217,,9635,7825,10714,11280,92418
20140113,9620,23274,,20255,,,,95580,89230,,9620,7780,10662,11335,92441
20140114,9640,23242,,20000,,,,95425,89230,,9590,7785,10685,11315,92432
20140115,9590,23310,,20210,,,,95191,89283,,9600,7760,10709,11265,92437
20140116,9575,23419,,20310,,,,95278,89292,,9740,7730,10714,11265,92450
20140117,9575,23201,,20265,,,,95342,89362,,9735,7805,10690,11325,92450
20140120,9655,23342,,20215,,,,95283,89336,,9745,7750,10724,11275,92469
20140121,9650,23528,,20245,,,,95136,89393,,9745,7690,10738,11260,92460
20140122,9570,23492,,20255,,,,95022,89388,,9830,7695,10766,11240,92460
20140123,9515,23251,,20260,,,,95246,89393,,9975,7790,10823,11180,92483
20140124,9690,23146,,20130,,,,95750,89472,,10085,7820,10880,11125,92473
20140127,9795,22870,,19705,,,,95731,89494,,9970,7915,10914,11075,92326
20140128,9745,22929,,19590,,,,95658,89551,,9900,7890,10904,11105,92506
20140129,9685,23183,,19785,,,,95553,89551,,10055,7805,10790,11190,92542
20140203,9585,22883,,19665,,,,95667,89568,,10050,7910,10928,11080,92529
20140204,9680,22447,,19175,,,,96111,89582,,10015,8075,10918,11065,92542
20140205,9705,22547,,19255,,,,96166,89612,,10080,8035,10871,11125,92561
20140206,9705,22724,,19285,,,,95983,89669,,10095,7965,10880,11135,92579
20140207,9715,22919,,19500,,,,96001,89700,,10090,7905,10833,11175,92593
20140210,9780,22929,,19770,,,,96226,89648,,10305,7905,10809,11220,92602
20140211,9895,23015,,19835,,,,96354,89691,,10325,7865,10790,11210,92625
20140212,9920,23074,,20025,,,,96299,89713,,10380,7845,10714,11295,92621
20140213,9965,22906,,20000,,,,96569,89713,,10355,7915,10733,11290,92639
20140214,10050,23178,,20090,,,,96784,89757,,10385,7815,10709,11310,92644
20140217,10255,23219,,20240,,,4850,96688,89731,,10440,7810,10695,11330,92644
20140218,10145,23210,,20240,,,4786,96455,89762,,10480,7805,10738,11285,92662
20140219,10170,23097,,20220,,,4820,96615,89788,,10625,7850,10738,11270,92662
20140220,10110,22965,,20170,,,4835,96720,89819,,10630,7895,10790,11225,92685
20140221,10140,23324,,20315,,,4781,96519,89740,,10675,7770,10809,11225,92690
20140224,10220,23242,,20205,,,4668,96596,89757,,10650,7800,10819,11185,92694
20140225,10310,23437,,20335,,,4579,96683,89823,,10645,7740,10800,11225,92703
20140226,10350,23532,,20385,,,4481,96560,89867,,10595,7710,10728,11295,92726
20140227,10255,23569,,20360,,,4491,96729,89898,,10685,7695,10757,11270,92736
20140228,10315,23596,,20460,,,4456,96688,89915,,10655,7695,10762,11315,92736
20140303,10405,23405,,20335,,,4500,96468,89863,,10830,7750,10776,11245,92740
20140304,10465,23333,,20360,,,4491,96180,89784,,10945,7775,10819,11205,92745
20140305,10330,23546,,20640,,,4505,96239,89784,,10745,7695,10800,11280,92750
20140306,10320,23569,,20740,,,4476,96235,89841,,10540,7695,10728,11315,92763
20140307,10450,23519,,20715,,,4510,96189,89841,,10600,7715,10695,11345,92777
20140310,10310,23224,,20695,,,4367,96303,89863,,10640,7815,10752,11325,92768
20140311,10370,23328,,20725,,,4333,96372,89920,,10530,7780,10728,11320,92782
20140312,10465,22974,,20600,,,4348,96528,89911,,10365,7905,10781,11265,92786
20140313,10580,23028,,20655,,,4397,96647,89964,,10270,7870,10762,11280,92805
20140314,10560,22801,,20410,,,4358,96999,90056,,10250,7965,10809,11225,92823
20140317,10715,22888,,20300,,,4412,96807,90065,,10390,7930,10762,11295,92814
20140318,10540,23038,,20535,,,4427,96738,90065,,10250,7880,10771,11280,92828
20140319,10500,23038,,20695,,,4363,96752,90065,,10360,7880,10795,11240,92832
20140320,10255,22765,,20495,,,4377,96770,90030,,10455,7980,10847,11205,92846
20140321,10275,22942,,20695,,,4402,96551,90030,,10340,7910,10876,11175,92855
20140324,10240,23065,,20645,,,4491,96661,90030,10000,10420,7870,10861,11190,92851
20140325,10160,23033,,20525,,,4515,96679,90038,10000,10425,7885,10880,11165,92860
20140326,10160,23360,,20670,,,4500,96725,90030,10010,10440,7775,10819,11200,92874
20140327,10090,23492,,20485,,,4476,96857,90100,10010,10530,7725,10800,11245,92906
20140328,10005,23492,,20450,,,4466,96931,90109,10010,10650,7725,10781,11290,92906
20140331,10040,23601,,20605,,,4402,96954,90174,10010,10665,7715,10738,11325,92934
20140401,9955,23619,,20685,,,4412,96780,90166,10015,10605,7680,10681,11380,92924
20140402,9945,23691,,20830,,,4417,96633,90100,10015,10460,7660,10652,11420,92924
20140403,10000,23673,,20865,,,4451,96514,90161,10015,10390,7660,10662,11405,92947
20140404,9975,23759,,20900,,,4402,96715,90161,10020,10505,7630,10628,11460,92966
20140407,10070,23705,,20635,,,4407,96999,90188,10025,10600,7655,10638,11430,92966
20140408,10075,23828,,20425,,,4505,96889,90218,10025,10565,7605,10614,11485,92989
20140409,10150,23864,,20465,,,4456,96963,90240,10020,10650,7600,10505,11580,92966
20140410,10145,23927,,20680,,,4496,96954,90254,10020,10770,7580,10481,11610,92993
20140411,10230,23741,,20280,,,4491,96972,90306,10025,10705,7640,10438,11680,93003
20140414,10275,23814,,20100,,,4481,96844,90275,10020,10885,7620,10457,11635,93021
20140415,10225,23678,,20250,,,4441,96894,90280,10020,10845,7670,10495,11600,93012
20140416,10040,23778,,20440,,,4422,96917,90280,10025,10855,7635,10452,11635,93030
20140417,10060,23741,,20530,,,4422,96981,90311,10025,10850,7650,10462,11635,93049
20140418,10015,23918,,20650,,,4392,96857,90289,10025,10925,7590,10448,11660,93062
20140421,9970,23882,,20655,,,4412,96885,90289,10020,10880,7605,10452,11635,93049
20140422,9970,23877,,20725,,,4348,96862,90319,10020,10925,7605,10467,11610,93058
20140423,9960,23850,,20830,,,4358,96949,90289,10030,10735,7615,10486,11635,93058
20140424,9945,23828,,20850,,,4358,96990,90311,10030,10710,7625,10476,11625,93072
20140425,10000,23487,,20775,,,4338,97095,90355,10030,10800,7745,10486,11620,93081
20140428,10080,23492,,20670,,,4269,96995,90341,10020,10850,7735,10443,11665,93090
20140429,10010,23395,,20770,,,4259,97146,90372,10035,10700,7775,10395,11725,93095
20140430,10015,23382,,20740,10110,,4249,97141,90333,10035,10650,7805,10405,11725,93136
20140502,9950,23295,,20845,10135,,4239,97315,90508,10030,10530,7815,10391,11730,93141
20140507,10140,23070,,20705,9905,,4249,97590,90513,10030,10595,7895,10324,11835,93150
20140508,9990,23175,,20795,10005,,4244,97704,90548,10035,10650,7855,10315,11830,93191
20140509,10000,23207,,20775,10080,,4205,97860,90548,10035,10640,7850,10319,11810,93196
20140512,9955,23354,,20850,10100,,4284,97855,90592,10030,10630,7805,10329,11830,93191
20140513,10000,23675,,21085,10190,,4274,97860,90557,10040,10685,7690,10310,11845,93196
20140514,10000,23973,,21070,10195,,4299,97819,90570,10045,10765,7590,10367,11795,93191
20140515,10060,23977,,20975,10140,,4259,98382,90644,10045,10795,7590,10319,11810,93224
20140516,10035,23963,,20780,10075,,4235,98286,90653,10045,10825,7600,10329,11840,93233
20140519,10000,24014,,20880,10085,,4146,98313,90684,10035,10865,7590,10296,11845,93233
20140520,9995,23982,,20900,10065,,4161,98308,90684,10035,10930,7590,10338,11825,93242
20140521,10030,23986,,20800,10040,,4156,98460,90715,10050,10970,7585,10348,11815,93260
20140522,10000,24115,,20935,10165,,4220,98258,90715,10050,11045,7550,10315,11820,93265
20140523,10010,24073,,21035,10145,,4210,98336,90759,10045,11060,7565,10310,11835,93283
20140526,9995,24032,,21100,10205,,4244,98455,90785,10040,11075,7580,10315,11845,93293
20140527,9980,23789,,21185,10295,,4225,98510,90811,10045,11125,7660,10315,11840,93279
20140528,9820,24051,,21255,10335,,4220,98579,90776,10055,11125,7580,10296,11860,93283
20140529,9760,24028,,21265,10310,,4239,98876,90833,10045,10995,7590,10291,11870,93311
20140530,9740,23826,,21345,10330,,4244,98789,90890,10055,11050,7645,10291,11875,93320
20140602,9640,23881,,21380,10340,,4244,98643,90873,10055,11030,7630,10319,11850,93316
20140603,9655,23904,,21390,10335,,4235,98611,90899,10050,10920,7630,10296,11850,93334
20140605,9660,23780,,21415,10325,,4200,98460,90886,10045,10885,7675,10277,11885,93366
20140609,9720,23776,,21670,10515,,4190,98565,90908,10065,10975,7670,10248,11935,93362
20140610,9740,24023,,21665,10500,,4215,98807,90948,10065,11120,7600,10248,11945,93375
20140611,9760,24005,,21705,10555,,4230,98757,90979,10075,11100,7610,10234,11945,93371
20140612,9750,23918,,21620,10475,,4249,99073,90997,10075,11120,7630,10253,11930,93385
20140613,9875,23624,,21515,10465,,4289,99160,91113,10080,11420,7735,10267,11930,93431
20140616,9940,23753,,21485,10420,,4323,99178,91131,10080,11450,7690,10281,11920,93426
20140617,9820,23794,,21575,10385,,4289,99229,91140,10080,11350,7685,10305,11890,93431
20140618,9820,23656,,21625,10390,,4294,99247,91158,10080,11360,7725,10305,11870,93421
20140619,9920,23716,,21800,10505,,4220,99613,91279,10085,11385,7705,10257,11935,93449
20140620,10155,23372,,21800,10540,,4171,99883,91274,10095,11400,7820,10277,11915,93444
20140623,10190,23501,,21860,10500,,4205,99952,91323,10095,11515,7780,10257,11935,93449
20140624,10160,23762,,21795,10460,,4190,100057,91292,10095,11330,7690,10262,11940,93458
20140625,10155,23624,,21735,10395,,4185,99947,91297,10100,11440,7750,10286,11920,93472
20140626,10180,23780,,21810,10370,,4180,100039,91297,10095,11425,7685,10253,11955,93477
20140627,10205,23721,,21790,10290,,4190,100295,91346,10095,11315,7705,10219,12000,93495
20140630,10215,23826,,21835,10305,,4200,100396,91377,10090,11280,7695,10200,12010,93518
20140701,10285,23766,,21840,10290,,4195,100387,91346,10090,11380,7695,10196,12025,93509
20140702,10255,23931,,22005,10390,,4205,100941,91556,10090,11305,7640,10181,12050,93532
20140703,10240,23904,,21975,10355,,4259,100927,91547,10090,11210,7650,10177,12050,93546
20140704,10200,23872,,22075,10465,,4249,100812,91520,10090,11175,7665,10181,12070,93569
20140707,10155,23744,,22085,10420,,4239,100790,91515,10085,11180,7705,10196,12045,93573
20140708,10200,23744,,22020,10500,,4249,100620,91515,10085,11130,7705,10210,12030,93583
